Id,country,region,city,postalCode,latitude,longitude,metroCode,areaCode
1,IN,,,,20,77,,
2,IN,10,Haryana,,29.6161,76.9806,,
3,IN,16,Vani,,20.3333,73.8833,,
4,IN,19,Bangalore,,12.9833,77.5833,,
5,IN,2,Hyderabad,,17.3753,78.4744,,
6,IN,16,Pune,,18.5333,73.8667,,
7,IN,24,Jaipur,,26.9167,75.8167,,
8,IN,16,Bombay,,18.975,72.8258,,
9,IN,13,Cochin,,9.9667,76.2333,,
10,IN,10,Gurgaon,,28.4667,77.0333,,
11,IN,7,New Delhi,,28.6,77.2,,
12,IN,7,Delhi,,28.6667,77.2167,,
13,IN,13,Trivandrum,,8.5069,76.9569,,
14,IN,13,Manjeri,,11.1167,76.1167,,
15,IN,25,Chennai,,13.0833,80.2833,,
16,IN,25,Sivakasi,,9.45,77.8167,,
17,IN,34,Jayanagar,,26.5833,86.15,,
18,IN,16,Thane,,19.2,72.9667,,
19,IN,35,Indore,,22.7167,75.8333,,
20,IN,28,Calcutta,,22.5697,88.3697,,
21,IN,16,Amalner,,21.05,75.0667,,
22,IN,5,Chandigarh,,30.7343,76.7933,,
23,IN,24,Nagar,,27.4333,77.1,,
24,IN,23,Jalandhar,,31.3256,75.5792,,
25,IN,13,Calicut,,11.25,75.7667,,
26,IN,16,Nagpur,,21.15,79.1,,
27,IN,2,Secunderabad,,17.45,78.5,,
28,IN,16,Andheri,,19.1167,72.8333,,
29,IN,9,Surat,,20.9667,72.9,,
30,IN,16,Ulhasnagar,,19.2167,73.15,,
31,IN,36,Ghaziabad,,28.6667,77.4333,,
32,IN,28,Kolkata,,22.5697,88.3697,,
33,IN,25,West Mambalam,,13.0389,80.2258,,
34,IN,13,Ernakulam,,9.9833,76.2833,,
35,IN,7,Dehli,,28.6667,77.2167,,
36,IN,35,Rama,,22.7667,74.7,,
37,IN,9,Ahmedabad,,23.0333,72.6167,,
38,IN,11,Bhawan,,32.1,76.2667,,
39,IN,16,Bandra,,19.05,72.8333,,
40,IN,25,Hosur,,12.7167,77.8167,,
41,IN,25,Pallavaram,,12.9761,80.1836,,
42,IN,35,Bagh,,22.3667,74.7667,,
43,IN,9,Bharat,,24.3333,72.2333,,
44,IN,36,Agra,,27.1833,78.0167,,
45,IN,2,Visakhapatnam,,17.7,83.3,,
46,IN,10,Faridabad,,28.4333,77.3167,,
47,IN,28,Bazar,,27.1,88.45,,
48,IN,25,Manali,,13.1667,80.2667,,
49,IN,19,Yelahanka,,13.1075,77.6003,,
50,IN,35,Sarai,,24.5333,77.1833,,
51,IN,39,Chopra,,29.81,78.59,,
52,IN,11,Kumar,,33.0333,76.45,,
53,IN,9,Anand,,22.5667,72.9333,,
54,IN,35,Jabalpur,,23.1667,79.95,,
55,IN,9,Vadodara,,22.3,73.2,,
56,IN,16,Mohali,,30.78,76.69,,
57,IN,9,Basu,,24.0667,72.3167,,
58,IN,25,Coimbatore,,10.9925,76.9614,,
59,IN,12,Shar,,34.0167,75,,
60,IN,19,Gokak,,16.1667,74.8333,,
61,IN,36,Mohan,,26.7833,80.65,,
62,IN,11,Hari,,31.55,76.6333,,
63,IN,12,Raju,,33.1583,74.2667,,
64,IN,36,Sahibabad,,28.6833,77.4,,
65,IN,11,Shimla,,31.1033,77.1722,,
66,IN,2,Tirupati,,13.65,79.4167,,
67,IN,19,Manipal,,13.35,74.7833,,
68,IN,13,Thiruvananthapuram,,8.5069,76.9569,,
69,IN,28,Chandra,,22.4667,87.15,,
70,IN,16,Pande,,18.3833,75.2333,,
71,IN,24,Lamba,,26.3,75.1667,,
72,IN,35,Dhar,,22.6,75.3,,
73,IN,16,Kalyan,,19.25,73.15,,
74,IN,19,Mangalore,,12.8639,74.8353,,
75,IN,19,Chickmagalur,,13.3167,75.7833,,
76,IN,37,Lanka,,19.2333,80.7667,,
77,IN,9,Somnath,,20.8833,70.3667,,
78,IN,19,Vittal,,12.7667,75.0833,,
79,IN,16,Juhu,,19.1,72.8167,,
80,IN,16,Parel,,19,72.8333,,
81,IN,16,Colaba,,18.9069,72.8106,,
82,IN,16,Worli,,19.0167,72.8167,,
83,IN,25,Erode,,11.35,77.7333,,
84,IN,19,Shimogga,,13.9222,75.5736,,
85,IN,12,Patel,,32.9847,74.8583,,
86,IN,12,Bala,,32.9778,74.7514,,
87,IN,19,Mysore,,12.3072,76.6497,,
88,IN,36,Lucknow,,26.85,80.9167,,
89,IN,23,Landran,,30.7,76.6667,,
90,IN,23,Ropar,,30.9664,76.5331,,
91,IN,9,Gandhinagar,,23.2167,72.6833,,
92,IN,25,Madurai,,9.9333,78.1167,,
93,IN,3,Bhandari,,26.2833,94.15,,
94,IN,16,Abdul,,19.6667,76.8833,,
95,IN,28,Sahara,,22.29,88.1353,,
96,IN,38,Anjan,,23.1333,84.4833,,
97,IN,2,Krishna,,16.1667,81.1333,,
98,IN,39,Badrinath,,30.7333,79.4833,,
99,IN,13,Vazhakulam,,9.95,76.65,,
100,IN,13,Kottayam,,9.5833,76.5167,,
101,IN,12,Mano,,33.0167,76.0167,,
102,IN,9,Bhat,,22.4167,73.6167,,
103,IN,10,Sanghi,,29.0167,76.6167,,
104,IN,16,Kusumba,,20.9167,74.65,,
105,IN,35,Bain,,22.4167,76.7,,
106,IN,28,Mahesh,,22.7333,88.35,,
107,IN,25,Trichy,,10.805,78.6856,,
108,IN,19,Sangam,,16.2,76.05,,
109,IN,16,Vile Parle,,19.1,72.8333,,
110,IN,16,Jogeshwari,,19.8167,75.2,,
111,IN,30,Shakti,,27.6167,91.7167,,
112,IN,35,Sagar,,23.8333,78.7167,,
113,IN,21,Jagannath,,19.8,85.85,,
114,IN,9,Sarla,,22.7167,71.3667,,
115,IN,10,Kasan,,28.3667,76.9,,
116,IN,16,Shirdi,,19.7667,74.4833,,
117,IN,25,Navalur,,12.8394,80.2267,,
118,IN,11,Mani,,32.0167,78.25,,
119,IN,24,Udaipur,,27.7167,75.4833,,
120,IN,9,Ankleshwar,,21.6,73,,
121,IN,16,Chinchwad,,18.6167,73.7833,,
122,IN,35,Bhopal,,23.2667,77.4,,
123,IN,36,Varanasi,,25.3333,83,,
124,IN,2,Vizag,,17.7,83.3,,
125,IN,2,Vijayawada,,16.5167,80.6167,,
126,IN,35,Baroda,,25.5,76.65,,
127,IN,28,Salt Lake City,,22.5833,88.4167,,
128,IN,9,Dwarka,,22.2394,68.9678,,
129,IN,36,Dadri,,28.5667,77.55,,
130,IN,19,Agni,,16.5667,76.4667,,
131,IN,35,Soni,,26.5247,78.5586,,
132,IN,11,Kalka,,30.8344,76.9333,,
133,IN,28,Multi,,22.2886,88.4225,,
134,IN,7,Mehrauli,,28.5167,77.1833,,
135,IN,7,Kalkaji,,28.55,77.2667,,
136,IN,12,Santnagar,,34.0375,74.8,,
137,IN,16,Miri,,19.2833,74.9667,,
138,IN,3,Powai,,27.35,95.65,,
139,IN,16,Karnala,,18.8667,73.1,,
140,IN,34,Pusa,,25.9833,85.6833,,
141,IN,24,Mandal,,25.45,74.5667,,
142,IN,12,Sial,,33.0806,74.3222,,
143,IN,24,Surana,,25.25,72.1333,,
144,IN,9,Sachin,,21.0833,72.8833,,
145,IN,39,Haldwani,,29.2167,79.5167,,
146,IN,16,Wardha,,20.75,78.6167,,
147,IN,16,Solapur,,17.6833,75.9167,,
148,IN,25,Madras,,13.0833,80.2833,,
149,IN,10,Saha,,30.3097,76.975,,
150,IN,39,Mussoorie,,30.45,78.0833,,
151,IN,22,Pondicherry,,11.93,79.83,,
152,IN,33,Panjim,,15.4833,73.8333,,
153,IN,3,Guwahati,,26.1833,91.7333,,
154,IN,12,Jammu,,32.7333,74.8667,,
155,IN,2,Andra,,18.35,83.2,,
156,IN,25,Karur,,10.95,78.0833,,
157,IN,19,Belgaum,,15.8667,74.5,,
158,IN,19,Hubli,,15.35,75.1667,,
159,IN,9,Dama,,24.2833,72.0833,,
160,IN,1,Port Blair,,11.6667,92.75,,
161,IN,3,Tezpur,,26.6333,92.8,,
162,IN,28,Suri,,23.9167,87.5333,,
163,IN,36,Kanpur,,26.4667,80.35,,
164,IN,13,Alwaye,,10.1092,76.3644,,
165,IN,19,Mansur,,15.4,74.9667,,
166,IN,10,Ganga,,29.7833,74.6833,,
167,IN,24,Chhabra,,24.6667,76.8333,,
168,IN,36,Meerut,,28.9833,77.7,,
169,IN,2,Nellore,,14.4333,79.9667,,
170,IN,25,Neyveli,,11.5333,79.4833,,
171,IN,19,Venur,,13.0167,75.1333,,
172,IN,28,Howrah,,22.5892,88.3103,,
173,IN,16,Aurangabad,,19.8833,75.3333,,
174,IN,10,Hisar,,29.1667,75.7167,,
175,IN,35,Gwalior,,26.2236,78.1792,,
176,IN,25,Tirunelveli,,8.7333,77.7,,
177,IN,19,Tumkur,,13.3422,77.1017,,
178,IN,16,Sinnar,,19.85,74,,
179,IN,18,Shillong,,25.5756,91.8731,,
180,IN,33,Curchorem,,15.25,74.1,,
181,IN,16,Ahmednagar,,19.0833,74.7333,,
182,IN,25,Thanjavur,,10.8,79.15,,
183,IN,16,Chandrapur,,19.95,79.3,,
184,IN,35,Chand,,21.95,79.1167,,
185,IN,36,Mathura,,27.5,77.6833,,
186,IN,39,Almora,,29.6167,79.6667,,
187,IN,12,Srinagar,,34.0922,74.8022,,
188,IN,10,Sonepat,,28.9833,77.0167,,
189,IN,10,Rewari,,28.1833,76.6167,,
190,IN,16,Akola,,20.7333,77,,
191,IN,16,Jalna,,19.8333,75.8833,,
192,IN,21,Koraput,,18.8167,82.7167,,
193,IN,28,Kalyani,,22.9833,88.4833,,
194,IN,19,Hassan,,13.0006,76.0994,,
195,IN,16,Khopoli,,18.7833,73.3333,,
196,IN,38,Ranchi,,23.35,85.3333,,
197,IN,13,Palakkad,,10.7725,76.6514,,
198,IN,23,Ludhiana,,30.9,75.85,,
199,IN,16,Satara,,17.6833,73.9833,,
200,IN,19,Mandya,,12.5242,76.8958,,
201,IN,13,Trichur,,10.5167,76.2167,,
202,IN,16,Purna,,19.1833,77.05,,
203,IN,12,Chakra,,32.5792,74.9,,
204,IN,12,Suman,,33.8139,74.35,,
205,IN,16,Paras,,20.7167,76.8167,,
206,IN,2,Nirmal,,19.1,78.35,,
207,IN,2,Guntur,,16.3,80.45,,
208,IN,2,Proddatur,,14.7333,78.55,,
209,IN,7,Alipur,,28.8,77.15,,
210,IN,9,Rajkot,,22.3,70.7833,,
211,IN,23,Sangrur,,30.2333,75.8333,,
212,IN,36,Kantha,,26.5833,80.75,,
213,IN,11,Koti,,32.3167,77.2,,
214,IN,37,Sarda,,22.25,83.8167,,
215,IN,25,Nagercoil,,8.1939,77.4314,,
216,IN,12,Gali,,33.8389,74.3542,,
217,IN,9,Jamnagar,,22.4667,70.0667,,
218,IN,11,Shil,,31.2369,77.0983,,
219,IN,12,Khan,,34.1903,74.7528,,
220,IN,21,Bhubaneswar,,20.2333,85.8333,,
221,IN,38,Mandar,,23.4667,85.0833,,
222,IN,23,Rajpura,,30.4831,76.595,,
223,IN,23,Patiala,,30.3267,76.4003,,
224,IN,23,Kapurthala,,31.3794,75.3847,,
225,IN,23,Morinda,,30.7919,76.4964,,
226,IN,23,Amritsar,,31.6331,74.8656,,
227,IN,23,Hoshiarpur,,31.5322,75.9172,,
228,IN,23,Phagwara,,31.2178,75.7694,,
229,IN,23,Bhatinda,,30.2,74.95,,
230,IN,24,Meghana,,28.9858,74.8381,,
231,IN,13,Tiruvalla,,9.3833,76.5667,,
232,IN,23,Moga,,30.8,75.1667,,
233,IN,12,Karan,,33.2167,74.1167,,
234,IN,23,Khanna,,30.7044,76.2231,,
235,IN,12,Bawan,,33.7667,75.2167,,
236,IN,19,Kunnur,,16.55,74.4167,,
237,IN,13,Kollam,,8.8806,76.5917,,
238,IN,26,Agartala,,23.8364,91.275,,
239,IN,28,Kharagpur,,22.3333,87.3333,,
240,IN,36,Aligarh,,27.8833,78.0833,,
241,IN,16,Amravati,,20.9333,77.75,,
242,IN,2,Vishakhapatnam,,17.7,83.3,,
243,IN,9,Maliya,,21.1597,70.3,,
244,IN,13,Paravoor,,8.7833,76.7,,
245,IN,3,Arunachal,,24.8667,92.7667,,
246,IN,3,Silchar,,24.8167,92.8,,
247,IN,35,Rewa,,24.5333,81.3,,
248,IN,9,Bhavnagar,,21.7667,72.15,,
249,IN,28,Burdwan,,23.2406,87.8694,,
250,IN,36,Faizabad,,26.7833,82.1333,,
251,IN,36,Khairagarh,,26.95,77.8167,,
252,IN,34,Darbhanga,,26.1667,85.9,,
253,IN,25,Tiruchirappalli,,10.805,78.6856,,
254,IN,21,Berhampur,,19.3167,84.7833,,
255,IN,24,Pilani,,28.3684,75.6041,,
256,IN,36,Jhansi,,25.4333,78.5833,,
257,IN,16,Charan,,17.0667,73.9667,,
258,IN,24,Gandhigram,,25.8281,75.5708,,
259,IN,19,Gulbarga,,17.3333,76.8333,,
260,IN,37,Bilaspur,,22.0833,82.15,,
261,IN,11,Kangri,,31.2281,77.1122,,
262,IN,39,Garhwal,,29.8,78.6167,,
263,IN,2,Warangal,,18,79.5833,,
264,IN,19,Dharwad,,15.4667,75.0167,,
265,IN,17,Imphal,,24.8167,93.95,,
266,IN,28,Katwa,,23.65,88.1333,,
267,IN,13,Thrissur,,10.5167,76.2167,,
268,IN,39,Jamal,,29.8994,78.5442,,
269,IN,12,Arch,,34.2458,74.7764,,
270,IN,2,Gangaram,,17.1575,78.4275,,
271,IN,10,Karnal,,29.6833,76.9833,,
272,IN,36,Shahi,,28.55,79.3167,,
273,IN,29,Manu,,27.5167,88.5833,,
274,IN,24,Bhilwara,,25.35,74.6333,,
275,IN,13,Aluva,,10.1092,76.3644,,
276,IN,2,Nagaram,,17.1842,78.3897,,
277,IN,24,Nanda,,25.3336,75.745,,
278,IN,23,Talwandi,,29.9833,75.0833,,
279,IN,23,Kharar,,30.7444,76.6478,,
280,IN,16,Malegaon,,20.55,74.5333,,
281,IN,24,Shiv,,26.1833,71.25,,
282,IN,39,Dwarahat,,29.7833,79.4333,,
283,IN,16,Kolhapur,,16.7,74.2167,,
284,IN,9,Bharuch,,21.7,72.9667,,
285,IN,37,Raipur,,21.2333,81.6333,,
286,IN,11,Solan,,30.9167,77.1167,,
287,IN,23,Faridkot,,30.6667,74.75,,
288,IN,19,Ramanagaram,,12.7167,77.3,,
289,IN,9,Mithapur,,22.6333,72.1333,,
290,IN,16,Nagaon,,17.4667,73.6167,,
291,IN,39,Hardwar,,29.9667,78.1667,,
292,IN,25,Sivaganga,,9.8667,78.4833,,
293,IN,10,Sirsa,,29.5333,75.0167,,
294,IN,29,Gangtok,,27.3333,88.6167,,
295,IN,25,Pudukkottai,,10.3833,78.8167,,
296,IN,13,Kannur,,11.8667,75.3653,,
297,IN,28,Midnapore,,22.4333,87.3333,,
298,IN,13,Kochi,,9.9667,76.2333,,
299,IN,13,Idukki,,9.85,76.9667,,
300,IN,16,Ratnagiri,,16.9833,73.3,,
301,IN,37,Kanika,,21.8833,83.7333,,
302,IN,36,Hardoi,,27.1167,80.15,,
303,IN,2,Annasagar,,17.8447,78.7914,,
304,IN,36,Banda,,25.4833,80.3333,,
305,IN,24,Barmer,,25.75,71.3833,,
306,IN,3,Golaghat,,26.5167,93.9667,,
307,IN,33,Margão,,15.3,73.95,,
308,IN,19,Kengeri,,12.9,77.4833,,
309,IN,34,Arai,,24.9333,85.3167,,
310,IN,30,Zero,,27.6333,93.8333,,
311,IN,33,Vasco Da Gama,,15.4,73.8333,,
312,IN,2,Tirumala,,13.6833,79.35,,
313,IN,35,Khargone,,21.8167,75.6,,
314,IN,36,Allahabad,,25.45,81.85,,
315,IN,9,Gandhidham,,23.0833,70.1333,,
316,IN,24,Nimbahera,,24.6167,74.6833,,
317,IN,19,Raichur,,16.2,77.3667,,
318,IN,35,Raisen,,23.3333,77.8,,
319,IN,11,Arki,,31.15,76.9667,,
320,IN,39,Jwalapur,,29.9333,78.1167,,
321,IN,13,Pathanamthitta,,9.2667,76.7833,,
322,IN,16,Tarapur,,19.85,72.7,,
323,IN,37,Champa,,22.05,82.65,,
324,IN,35,Ujjain,,23.1833,75.7667,,
325,IN,35,Dindori,,22.95,81.0833,,
326,IN,16,Panvel,,18.9833,73.1,,
327,IN,9,Palanpur,,24.1667,72.4333,,
328,IN,12,Kanna,,32.7486,74.9667,,
329,IN,32,Vapi,,20.3667,72.9,,
330,IN,35,Sanjit,,24.3,75.3,,
331,IN,37,Bhilai,,21.2167,81.4333,,
332,IN,21,Dhenkanal,,20.6667,85.6,,
333,IN,28,Durgapur,,23.4833,87.3167,,
334,IN,24,Chetan,,25.5431,75.5658,,
335,IN,10,Jind,,29.3167,76.3167,,
336,IN,24,Sikar,,27.6167,75.15,,
337,IN,10,Ambala,,30.3783,76.7808,,
338,IN,11,Palampur,,32.1167,76.5333,,
339,IN,25,Tiruvannamalai,,12.2167,79.0667,,
340,IN,39,Tehri,,30.3833,78.4833,,
341,IN,25,Chengalpattu,,12.7,79.9833,,
342,IN,25,Vellore,,12.9333,79.1333,,
343,IN,28,Haldia,,22.0253,88.0583,,
344,IN,25,Salem,,11.65,78.1667,,
345,IN,23,Pathankot,,32.2833,75.65,,
346,IN,19,Hospet,,15.2667,76.4,,
347,IN,24,Bali,,25.1833,73.2833,,
348,IN,9,Bedi,,22.5,70.05,,
349,IN,19,Bagalkot,,16.1833,75.7,,
350,IN,25,Tiruvallur,,13.15,79.9167,,
351,IN,2,Yanam,,16.7333,82.2167,,
352,IN,39,Pantnagar,,29.05,79.5167,,
353,IN,16,Jalgaon,,21.0486,76.5344,,
354,IN,28,Bishnupur,,22.3833,88.2667,,
355,IN,39,Sama,,29.9833,80.0333,,
356,IN,21,Manesar,,21.4167,84.0333,,
357,IN,16,Munnar,,19.75,72.9167,,
358,IN,3,Jorhat,,26.75,94.2167,,
359,IN,9,Mandvi,,21.25,73.3,,
360,IN,2,Karimnagar,,18.4333,79.15,,
361,IN,28,Gujrat,,22.4142,88.0167,,
362,IN,34,Patna,,25.6,85.1167,,
363,IN,22,Pondichéry,,11.93,79.83,,
364,IN,21,Sambalpur,,21.45,83.9667,,
365,IN,25,Dindigul,,10.35,77.95,,
366,IN,19,Bellary,,15.15,76.9333,,
367,IN,24,Alwar,,27.5667,76.6,,
368,IN,33,Panaji,,15.4833,73.8333,,
369,IN,16,Latur,,18.4,76.5833,,
370,IN,19,Grama,,12.9817,76.2178,,
371,IN,2,Anantapur,,14.6833,77.6,,
372,IN,10,Bhiwani,,28.7833,76.1333,,
373,IN,39,Barkot,,30.8167,78.2,,
374,IN,39,Pithoragarh,,29.5833,80.2167,,
375,IN,21,Rayagada,,19.1667,83.4167,,
376,IN,34,Bihar,,25.1833,85.5167,,
377,IN,28,Rudrapur,,22.6303,88.1753,,
378,IN,33,Tivim,,15.6,73.8333,,
379,IN,18,Pala,,25.4167,92.5667,,
380,IN,38,Jamshedpur,,22.8,86.1833,,
381,IN,13,Alleppey,,9.4942,76.3275,,
382,IN,36,Bareilly,,28.35,79.4167,,
383,IN,9,Vallabh,,22.5333,72.9,,
384,IN,16,Nasik,,19.9833,73.8,,
385,IN,34,Kumari,,25.65,87.7167,,
386,IN,11,Kaja,,32.2333,78.0667,,
387,IN,34,Sarma,,25.0833,86.1,,
388,IN,16,Malad,,19.1833,72.8333,,
389,IN,10,Rohtak,,28.9,76.5667,,
390,IN,24,Jodhpur,,26.2867,73.03,,
391,IN,38,Sarath,,24.2333,86.8333,,
392,IN,11,Mandi,,31.7167,76.9167,,
393,IN,13,Kasaragod,,12.5,75,,
394,IN,36,Sikka,,29.5058,77.3658,,
395,IN,16,Koregaon,,18.65,74.0833,,
396,IN,25,Tuticorin,,8.7833,78.1333,,
397,IN,25,Ambattur,,13.0767,80.0886,,
398,IN,25,Ranipet,,12.9333,79.3333,,
399,IN,21,Kalinga,,20.1667,84.4167,,
400,IN,12,Morgan,,33.7583,74.2528,,
401,IN,25,Madura,,9.9333,78.1167,,
402,IN,36,Dubai,,27.65,78.2833,,
403,IN,9,Sika,,22.4333,69.8333,,
404,IN,28,Bally,,22.6461,88.3403,,
405,IN,11,Mashobra,,31.1333,77.2333,,
406,IN,11,Khar,,32.0333,78.0667,,
407,IN,2,Paralakhemundi,,18.7833,84.1,,
408,IN,25,Kaniyambadi,,12.8167,79.15,,
409,IN,24,Bikaner,,28.0167,73.3,,
410,IN,35,Guna,,24.65,77.3167,,
411,IN,2,Hindupur,,13.8289,77.4933,,
412,IN,25,Cuddalore,,11.75,79.75,,
413,IN,25,Ooty,,11.4,76.7,,
414,IN,25,Kanyakumari,,8.0761,77.5483,,
415,IN,12,Lalu,,34.6167,76.3167,,
416,IN,19,Karkala,,13.2,74.9833,,
417,IN,19,Udupi,,13.35,74.75,,
418,IN,2,Mahal,,13.7833,78.7667,,
419,IN,28,Alipore,,22.5303,88.3342,,
420,IN,28,Nadia,,23.4167,88.3667,,
421,IN,28,Agarpara,,22.6833,88.3667,,
422,IN,28,Bankura,,23.25,87.0667,,
423,IN,28,Jayanti,,26.7,89.6,,
424,IN,9,Disa,,24.25,72.1667,,
425,IN,9,Sami,,23.6833,71.7833,,
426,IN,35,Shivpuri,,25.4333,77.65,,
427,IN,35,Morena,,26.4969,78,,
428,IN,35,Bhind,,26.5642,78.7883,,
429,IN,10,Murthal,,29.0333,77.0833,,
430,IN,33,Dona Paula,,15.45,73.8,,
431,IN,35,Barauni,,25.6833,78.3833,,
432,IN,24,Rani,,25.3667,73.3,,
433,IN,23,Ferozepur,,30.9167,74.6,,
434,IN,36,Hamirpur,,25.95,80.15,,
435,IN,11,Nahan,,30.55,77.3,,
436,IN,36,Aliganj,,27.5,79.1833,,
437,IN,25,Fort,,10.8333,78.7,,
438,IN,36,Moradabad,,28.8333,78.7833,,
439,IN,39,Roorkee,,29.8667,77.8833,,
440,IN,28,Rajpur,,22.4125,88.4181,,
441,IN,10,Panipat,,29.3889,76.9681,,
442,IN,10,Yamunanagar,,30.1,77.2833,,
443,IN,24,Kota,,25.1833,75.8333,,
444,IN,9,Mehsana,,23.6,72.4,,
445,IN,9,Vallabh Vidyanagar,,22.5333,72.9,,
446,IN,9,Himatnagar,,23.6,72.95,,
447,IN,9,Karamsad,,22.55,72.9,,
448,IN,9,Junagadh,,21.5167,70.4667,,
449,IN,35,Chhatarpur,,24.9,79.6,,
450,IN,35,Chhindwara,,22.0667,78.9333,,
451,IN,35,Narsinghpur,,22.95,79.2,,
452,IN,35,Itarsi,,22.6167,77.75,,
453,IN,35,Shajapur,,23.4333,76.2667,,
454,IN,35,Mhow,,22.55,75.7667,,
455,IN,35,Mandsaur,,24.0667,75.0667,,
456,IN,35,Vidisha,,23.5333,77.8167,,
457,IN,24,Rajgarh,,27.2333,76.6333,,
458,IN,35,Ratlam,,23.3167,75.0667,,
459,IN,9,Bhandariya,,21.5833,72.1333,,
460,IN,16,Sada,,18.2833,75.2833,,
461,IN,33,Verna,,15.35,73.9167,,
462,IN,33,Navelim,,15.25,73.9167,,
463,IN,33,Varca,,15.2167,73.9167,,
464,IN,33,Bambolim,,15.45,73.85,,
465,IN,16,Bhandara,,21.1667,79.65,,
466,IN,16,Yavatmal,,20.4,78.1333,,
467,IN,16,Nanded,,19.15,77.3333,,
468,IN,16,Osmanabad,,18.1667,76.05,,
469,IN,16,Sangli,,16.8667,74.5667,,
470,IN,36,Tanda,,28.9833,78.9333,,
471,IN,16,Ojhar,,20.1,73.9333,,
472,IN,24,Gangapur,,26.4833,76.7167,,
473,IN,9,Victor,,21,71.5833,,
474,IN,16,Ambad,,19.6167,75.8,,
475,IN,16,Igatpuri,,19.7,73.55,,
476,IN,16,Buldana,,20.5333,76.1833,,
477,IN,16,Mangaon,,15.9833,73.7667,,
478,IN,16,Nandurbar,,21.3667,74.25,,
479,IN,16,Dhule,,20.9,74.7833,,
480,IN,19,Chitradurga,,14.2333,76.4,,
481,IN,19,Sedam,,17.1833,77.2833,,
482,IN,19,Toranagallu,,15.2,76.6833,,
483,IN,19,Hampi,,15.3333,76.4667,,
484,IN,25,Venkatapuram,,13.1214,80.1561,,
485,IN,2,Eluru,,16.7,81.1,,
486,IN,2,Tadepalligudem,,16.8333,81.5,,
487,IN,35,Anantpur,,23.5167,79.1167,,
488,IN,2,Kurnool,,15.8333,78.05,,
489,IN,2,Khammam,,17.25,80.15,,
490,IN,2,Adilabad,,19.6667,78.5333,,
491,IN,2,Sangareddi,,17.6294,78.0917,,
492,IN,2,Ongole,,15.5,80.05,,
493,IN,2,Nalgonda,,17.05,79.2667,,
494,IN,2,Rajahmundry,,16.9833,81.7833,,
495,IN,2,Vizianagaram,,18.1167,83.4167,,
496,IN,2,Chittor,,13.2,79.1167,,
497,IN,2,Nizamabad,,18.6667,78.1167,,
498,IN,25,Ootacamund,,11.4,76.7,,
499,IN,25,Perambalur,,11.2333,78.8833,,
500,IN,13,Palayam,,8.4833,76.9167,,
501,IN,25,Karaikudi,,10.0667,78.7833,,
502,IN,25,Ramnad,,9.3833,78.8333,,
503,IN,25,Kodaikanal,,10.2333,77.4833,,
504,IN,25,Mannargudi,,10.6667,79.4333,,
505,IN,25,Tiruvarur,,10.7667,79.65,,
506,IN,25,Vallam,,10.7167,79.0833,,
507,IN,25,Ramanathapuram,,9.3833,78.8333,,
508,IN,25,Kariapatti,,9.7,78.1,,
509,IN,36,Kant,,27.8,79.8,,
510,IN,25,Teynampet,,13.0433,80.2528,,
511,IN,16,Kale,,16.7167,74.0333,,
512,IN,16,Amarnath,,19.2,73.1667,,
513,IN,21,Nisha,,20.9333,85.0167,,
514,IN,23,Maharaj,,30.3167,75.1833,,
515,IN,12,Mangat,,33.45,75.1167,,
516,IN,28,Abad,,22.4328,88.7778,,
517,IN,16,Baramati,,18.15,74.5833,,
518,IN,28,Bakreswar,,23.8833,87.3667,,
519,IN,25,Madurantakam,,12.5167,79.9,,
520,IN,12,Ring,,34.7667,74.4167,,
521,IN,24,Mahajan,,28.7833,73.8333,,
522,IN,2,Cuddapah,,14.4667,78.8167,,
523,IN,34,Jaynagar,,26.5833,86.15,,
524,IN,25,Rajapalayam,,9.45,77.5667,,
525,IN,39,Pauri,,30.15,78.7833,,
526,IN,2,Nandigama,,16.7833,80.3,,
527,IN,28,Darjeeling,,27.0333,88.2667,,
528,IN,38,Bokaro,,23.7833,85.9667,,
529,IN,13,Chengannur,,9.3333,76.6333,,
530,IN,28,Falta,,22.2997,88.1086,,
531,IN,13,Payyanur,,12.1,75.2,,
532,IN,16,Sewagram,,20.6667,78.55,,
533,IN,2,Medak,,18.0333,78.2667,,
534,IN,25,Tirupur,,11.1,77.35,,
535,IN,35,Katni,,23.8167,80.4,,
536,IN,28,Panchagram,,22.2272,88.2422,,
537,IN,36,Loni,,28.75,77.2833,,
538,IN,25,Sriperumbudur,,12.9689,79.9489,,
539,IN,16,Thana,,19.2,72.9667,,
540,IN,9,Rawal,,21.9167,69.4886,,
541,IN,12,Nila,,34.2639,74.8917,,
542,IN,25,Arcot,,12.9,79.3333,,
543,IN,9,Adwal,,22.4333,71.9167,,
544,IN,16,Wasi,,18.5333,75.7833,,
545,IN,16,More,,18.3539,72.9258,,
546,IN,19,Savanur,,14.9667,75.35,,
547,IN,39,Chamoli,,30.4,79.35,,
548,IN,25,Mannur,,13.0239,79.9594,,
549,IN,36,Maniar,,25.9833,84.1667,,
550,IN,10,Narnaul,,28.0444,76.1083,,
551,IN,10,Jhajjar,,28.6167,76.65,,
552,IN,9,Bhuj,,23.2667,69.6667,,
553,IN,10,Nilokheri,,29.8333,76.9167,,
554,IN,35,Sahni,,24.3833,76.9167,,
555,IN,39,Sona,,30.25,80.5333,,
556,IN,39,Chakrata,,30.7,77.85,,
557,IN,10,Salwan,,29.5167,76.7167,,
